reading_id,timestamp_utc,home_id,panel_rated_amps,voltage,safety_threshold_a,appliance_id,appliance_name,location,priority_category,rated_kw,state,power_kw,current_a,panel_total_current_a,panel_headroom_a,alert_level
r-04977,2026-07-11T00:15:21Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,8.05,71.95,NORMAL
r-04978,2026-07-11T00:15:21Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,8.05,71.95,NORMAL
r-04979,2026-07-11T00:15:21Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,8.05,71.95,NORMAL
r-04980,2026-07-11T00:15:21Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,8.05,71.95,NORMAL
r-04981,2026-07-11T00:15:21Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,8.05,71.95,NORMAL
r-04982,2026-07-11T00:15:21Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.737,3.07,8.05,71.95,NORMAL
r-04983,2026-07-11T06:30:40Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.17,0.71,10.4,69.6,NORMAL
r-04984,2026-07-11T06:30:40Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.309,1.29,10.4,69.6,NORMAL
r-04985,2026-07-11T06:30:40Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.533,2.22,10.4,69.6,NORMAL
r-04986,2026-07-11T06:30:40Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,10.4,69.6,NORMAL
r-04987,2026-07-11T06:30:40Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-4.554,18.98,10.4,69.6,NORMAL
r-04988,2026-07-11T06:30:40Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.257,1.07,10.4,69.6,NORMAL
r-04989,2026-07-11T06:30:40Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,10.4,69.6,NORMAL
r-04990,2026-07-11T06:30:40Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,10.4,69.6,NORMAL
r-04991,2026-07-11T06:30:40Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,10.4,69.6,NORMAL
r-04992,2026-07-11T06:30:40Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,0.845,3.52,10.4,69.6,NORMAL
r-04993,2026-07-11T06:30:40Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,ON,4.153,17.3,10.4,69.6,NORMAL
r-04994,2026-07-11T06:30:40Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.783,3.26,10.4,69.6,NORMAL
r-04995,2026-07-11T08:45:04Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.118,0.49,33.7,46.3,NORMAL
r-04996,2026-07-11T08:45:04Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.346,1.44,33.7,46.3,NORMAL
r-04997,2026-07-11T08:45:04Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.595,2.48,33.7,46.3,NORMAL
r-04998,2026-07-11T08:45:04Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,ON,0.404,1.68,33.7,46.3,NORMAL
r-04999,2026-07-11T08:45:04Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,33.7,46.3,NORMAL
r-05000,2026-07-11T08:45:04Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,33.7,46.3,NORMAL
r-05001,2026-07-11T08:45:04Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,33.7,46.3,NORMAL
r-05002,2026-07-11T08:45:04Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,33.7,46.3,NORMAL
r-05003,2026-07-11T08:45:04Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,ON,5.84,24.33,33.7,46.3,NORMAL
r-05004,2026-07-11T08:45:04Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,33.7,46.3,NORMAL
r-05005,2026-07-11T08:45:04Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,33.7,46.3,NORMAL
r-05006,2026-07-11T08:45:04Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.784,3.27,33.7,46.3,NORMAL
r-05007,2026-07-11T12:00:18Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.148,0.62,0,80,NORMAL
r-05008,2026-07-11T12:00:18Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.474,1.98,0,80,NORMAL
r-05009,2026-07-11T12:00:18Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.519,2.16,0,80,NORMAL
r-05010,2026-07-11T12:00:18Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,0,80,NORMAL
r-05011,2026-07-11T12:00:18Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-3.456,14.4,0,80,NORMAL
r-05012,2026-07-11T12:00:18Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.323,1.35,0,80,NORMAL
r-05013,2026-07-11T12:00:18Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,0,80,NORMAL
r-05014,2026-07-11T12:00:18Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,0,80,NORMAL
r-05015,2026-07-11T12:00:18Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,0,80,NORMAL
r-05016,2026-07-11T12:00:18Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,0,80,NORMAL
r-05017,2026-07-11T12:00:18Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,0,80,NORMAL
r-05018,2026-07-11T12:00:18Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.949,3.95,0,80,NORMAL
r-05019,2026-07-11T17:30:39Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.181,0.75,7.3,72.7,NORMAL
r-05020,2026-07-11T17:30:39Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.422,1.76,7.3,72.7,NORMAL
r-05021,2026-07-11T17:30:39Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.518,2.16,7.3,72.7,NORMAL
r-05022,2026-07-11T17:30:39Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,7.3,72.7,NORMAL
r-05023,2026-07-11T17:30:39Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,7.3,72.7,NORMAL
r-05024,2026-07-11T17:30:39Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.224,0.93,7.3,72.7,NORMAL
r-05025,2026-07-11T17:30:39Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,ON,2.267,9.45,7.3,72.7,NORMAL
r-05026,2026-07-11T17:30:39Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,7.3,72.7,NORMAL
r-05027,2026-07-11T17:30:39Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,7.3,72.7,NORMAL
r-05028,2026-07-11T17:30:39Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,7.3,72.7,NORMAL
r-05029,2026-07-11T17:30:39Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,ON,-2.641,11,7.3,72.7,NORMAL
r-05030,2026-07-11T17:30:39Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.78,3.25,7.3,72.7,NORMAL
r-05031,2026-07-11T19:45:19Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.157,0.65,32.43,47.57,NORMAL
r-05032,2026-07-11T19:45:19Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.445,1.85,32.43,47.57,NORMAL
r-05033,2026-07-11T19:45:19Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.373,1.55,32.43,47.57,NORMAL
r-05034,2026-07-11T19:45:19Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,ON,0.636,2.65,32.43,47.57,NORMAL
r-05035,2026-07-11T19:45:19Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,32.43,47.57,NORMAL
r-05036,2026-07-11T19:45:19Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.314,1.31,32.43,47.57,NORMAL
r-05037,2026-07-11T19:45:19Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,32.43,47.57,NORMAL
r-05038,2026-07-11T19:45:19Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,32.43,47.57,NORMAL
r-05039,2026-07-11T19:45:19Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,ON,4.039,16.83,32.43,47.57,NORMAL
r-05040,2026-07-11T19:45:19Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.248,5.2,32.43,47.57,NORMAL
r-05041,2026-07-11T19:45:19Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,32.43,47.57,NORMAL
r-05042,2026-07-11T19:45:19Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.571,2.38,32.43,47.57,NORMAL
r-05043,2026-07-11T22:10:41Z,home-063,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.195,0.81,9.18,70.82,NORMAL
r-05044,2026-07-11T22:10:41Z,home-063,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.376,1.57,9.18,70.82,NORMAL
r-05045,2026-07-11T22:10:41Z,home-063,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.485,2.02,9.18,70.82,NORMAL
r-05046,2026-07-11T22:10:41Z,home-063,100,240,80,washer,Washing machine,indoor,flexible,0.7,ON,0.492,2.05,9.18,70.82,NORMAL
r-05047,2026-07-11T22:10:41Z,home-063,100,240,80,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,9.18,70.82,NORMAL
r-05048,2026-07-11T22:10:41Z,home-063,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,9.18,70.82,NORMAL
r-05049,2026-07-11T22:10:41Z,home-063,100,240,80,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,9.18,70.82,NORMAL
r-05050,2026-07-11T22:10:41Z,home-063,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,9.18,70.82,NORMAL
r-05051,2026-07-11T22:10:41Z,home-063,100,240,80,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,9.18,70.82,NORMAL
r-05052,2026-07-11T22:10:41Z,home-063,100,240,80,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,OFF,0,0,9.18,70.82,NORMAL
r-05053,2026-07-11T22:10:41Z,home-063,100,240,80,home_battery,Home battery (charging),indoor,resource,5,OFF,0,0,9.18,70.82,NORMAL
r-05054,2026-07-11T22:10:41Z,home-063,100,240,80,well_pump,Well water pump,outdoor,critical,1,ON,0.655,2.73,9.18,70.82,NORMAL
r-05055,2026-07-11T00:15:37Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.127,0.53,16.36,83.64,NORMAL
r-05056,2026-07-11T00:15:37Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.45,1.88,16.36,83.64,NORMAL
r-05057,2026-07-11T00:15:37Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.453,1.89,16.36,83.64,NORMAL
r-05058,2026-07-11T00:15:37Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,16.36,83.64,NORMAL
r-05059,2026-07-11T00:15:37Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.221,0.92,16.36,83.64,NORMAL
r-05060,2026-07-11T00:15:37Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,16.36,83.64,NORMAL
r-05061,2026-07-11T00:15:37Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,16.36,83.64,NORMAL
r-05062,2026-07-11T00:15:37Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,ON,2.587,10.78,16.36,83.64,NORMAL
r-05063,2026-07-11T00:15:37Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.088,0.37,16.36,83.64,NORMAL
r-05064,2026-07-11T00:15:37Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,OFF,0,0,16.36,83.64,NORMAL
r-05065,2026-07-11T00:15:37Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,16.36,83.64,NORMAL
r-05066,2026-07-11T00:15:37Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,16.36,83.64,NORMAL
r-05067,2026-07-11T06:30:49Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.146,0.61,17.7,82.3,NORMAL
r-05068,2026-07-11T06:30:49Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.334,1.39,17.7,82.3,NORMAL
r-05069,2026-07-11T06:30:49Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.465,1.94,17.7,82.3,NORMAL
r-05070,2026-07-11T06:30:49Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,17.7,82.3,NORMAL
r-05071,2026-07-11T06:30:49Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,17.7,82.3,NORMAL
r-05072,2026-07-11T06:30:49Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,17.7,82.3,NORMAL
r-05073,2026-07-11T06:30:49Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,17.7,82.3,NORMAL
r-05074,2026-07-11T06:30:49Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,17.7,82.3,NORMAL
r-05075,2026-07-11T06:30:49Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.138,0.57,17.7,82.3,NORMAL
r-05076,2026-07-11T06:30:49Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.125,8.85,17.7,82.3,NORMAL
r-05077,2026-07-11T06:30:49Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,17.7,82.3,NORMAL
r-05078,2026-07-11T06:30:49Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,ON,1.04,4.33,17.7,82.3,NORMAL
r-05079,2026-07-11T08:45:55Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.158,0.66,11.15,88.85,NORMAL
r-05080,2026-07-11T08:45:55Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.431,1.8,11.15,88.85,NORMAL
r-05081,2026-07-11T08:45:55Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.453,1.89,11.15,88.85,NORMAL
r-05082,2026-07-11T08:45:55Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-3.103,12.93,11.15,88.85,NORMAL
r-05083,2026-07-11T08:45:55Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,11.15,88.85,NORMAL
r-05084,2026-07-11T08:45:55Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,11.15,88.85,NORMAL
r-05085,2026-07-11T08:45:55Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,1.4,5.83,11.15,88.85,NORMAL
r-05086,2026-07-11T08:45:55Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,11.15,88.85,NORMAL
r-05087,2026-07-11T08:45:55Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.107,0.45,11.15,88.85,NORMAL
r-05088,2026-07-11T08:45:55Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.748,11.45,11.15,88.85,NORMAL
r-05089,2026-07-11T08:45:55Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,ON,0.481,2,11.15,88.85,NORMAL
r-05090,2026-07-11T08:45:55Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,11.15,88.85,NORMAL
r-05091,2026-07-11T12:00:18Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.154,0.64,2.94,97.06,NORMAL
r-05092,2026-07-11T12:00:18Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.453,1.89,2.94,97.06,NORMAL
r-05093,2026-07-11T12:00:18Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.368,1.53,2.94,97.06,NORMAL
r-05094,2026-07-11T12:00:18Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-2.859,11.91,2.94,97.06,NORMAL
r-05095,2026-07-11T12:00:18Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,2.94,97.06,NORMAL
r-05096,2026-07-11T12:00:18Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,2.94,97.06,NORMAL
r-05097,2026-07-11T12:00:18Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,2.94,97.06,NORMAL
r-05098,2026-07-11T12:00:18Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,2.94,97.06,NORMAL
r-05099,2026-07-11T12:00:18Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.115,0.48,2.94,97.06,NORMAL
r-05100,2026-07-11T12:00:18Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.474,10.31,2.94,97.06,NORMAL
r-05101,2026-07-11T12:00:18Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,2.94,97.06,NORMAL
r-05102,2026-07-11T12:00:18Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,2.94,97.06,NORMAL
r-05103,2026-07-11T17:30:36Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.138,0.57,33.57,66.43,NORMAL
r-05104,2026-07-11T17:30:36Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.377,1.57,33.57,66.43,NORMAL
r-05105,2026-07-11T17:30:36Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.421,1.75,33.57,66.43,NORMAL
r-05106,2026-07-11T17:30:36Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,33.57,66.43,NORMAL
r-05107,2026-07-11T17:30:36Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.278,1.16,33.57,66.43,NORMAL
r-05108,2026-07-11T17:30:36Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,ON,3.062,12.76,33.57,66.43,NORMAL
r-05109,2026-07-11T17:30:36Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,33.57,66.43,NORMAL
r-05110,2026-07-11T17:30:36Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,33.57,66.43,NORMAL
r-05111,2026-07-11T17:30:36Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.128,0.53,33.57,66.43,NORMAL
r-05112,2026-07-11T17:30:36Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,3.071,12.8,33.57,66.43,NORMAL
r-05113,2026-07-11T17:30:36Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,ON,0.582,2.42,33.57,66.43,NORMAL
r-05114,2026-07-11T17:30:36Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,33.57,66.43,NORMAL
r-05115,2026-07-11T19:45:24Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.131,0.55,5.65,94.35,NORMAL
r-05116,2026-07-11T19:45:24Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.364,1.52,5.65,94.35,NORMAL
r-05117,2026-07-11T19:45:24Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.476,1.98,5.65,94.35,NORMAL
r-05118,2026-07-11T19:45:24Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,5.65,94.35,NORMAL
r-05119,2026-07-11T19:45:24Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.264,1.1,5.65,94.35,NORMAL
r-05120,2026-07-11T19:45:24Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,5.65,94.35,NORMAL
r-05121,2026-07-11T19:45:24Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,5.65,94.35,NORMAL
r-05122,2026-07-11T19:45:24Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,5.65,94.35,NORMAL
r-05123,2026-07-11T19:45:24Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.121,0.5,5.65,94.35,NORMAL
r-05124,2026-07-11T19:45:24Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,OFF,0,0,5.65,94.35,NORMAL
r-05125,2026-07-11T19:45:24Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,5.65,94.35,NORMAL
r-05126,2026-07-11T19:45:24Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,5.65,94.35,NORMAL
r-05127,2026-07-11T22:10:07Z,home-064,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.168,0.7,5.95,94.05,NORMAL
r-05128,2026-07-11T22:10:07Z,home-064,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.294,1.23,5.95,94.05,NORMAL
r-05129,2026-07-11T22:10:07Z,home-064,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.588,2.45,5.95,94.05,NORMAL
r-05130,2026-07-11T22:10:07Z,home-064,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,5.95,94.05,NORMAL
r-05131,2026-07-11T22:10:07Z,home-064,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.294,1.23,5.95,94.05,NORMAL
r-05132,2026-07-11T22:10:07Z,home-064,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,5.95,94.05,NORMAL
r-05133,2026-07-11T22:10:07Z,home-064,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,5.95,94.05,NORMAL
r-05134,2026-07-11T22:10:07Z,home-064,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,5.95,94.05,NORMAL
r-05135,2026-07-11T22:10:07Z,home-064,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.084,0.35,5.95,94.05,NORMAL
r-05136,2026-07-11T22:10:07Z,home-064,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,OFF,0,0,5.95,94.05,NORMAL
r-05137,2026-07-11T22:10:07Z,home-064,125,240,100,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,5.95,94.05,NORMAL
r-05138,2026-07-11T22:10:07Z,home-064,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,5.95,94.05,NORMAL
r-05139,2026-07-11T00:15:31Z,home-065,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.188,0.78,0,100,NORMAL
r-05140,2026-07-11T00:15:31Z,home-065,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.28,1.17,0,100,NORMAL
r-05141,2026-07-11T00:15:31Z,home-065,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.448,1.87,0,100,NORMAL
r-05142,2026-07-11T00:15:31Z,home-065,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,0,100,NORMAL
r-05143,2026-07-11T00:15:31Z,home-065,125,240,100,freezer,Chest freezer,indoor,critical,0.15,ON,0.141,0.59,0,100,NORMAL
r-05144,2026-07-11T00:15:31Z,home-065,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.2,0.83,0,100,NORMAL
r-05145,2026-07-11T00:15:31Z,home-065,125,240,100,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,0,100,NORMAL
r-05146,2026-07-11T00:15:31Z,home-065,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,0.939,3.91,0,100,NORMAL
r-05147,2026-07-11T00:15:31Z,home-065,125,240,100,home_battery,Home battery (charging),indoor,resource,5,ON,-4.305,17.94,0,100,NORMAL
r-05148,2026-07-11T00:15:31Z,home-065,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.619,2.58,0,100,NORMAL
r-05149,2026-07-11T00:15:31Z,home-065,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,0,100,NORMAL
r-05150,2026-07-11T00:15:31Z,home-065,125,240,100,ev_charger,EV charger (Level 2),outdoor,flexible,7.2,OFF,0,0,0,100,NORMAL
r-05151,2026-07-11T06:30:03Z,home-065,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.165,0.69,7.17,92.83,NORMAL
